black_ratio,edge_ratio,mean_intensity,std_intensity,center_x,center_y,contour_count,bbox_area,aspect_ratio,horizontal_density_std,vertical_density_std,cell_occupancy_count,cell_density_std,symmetry_score,label
0.02392578125,0.13775634765625,237.6253662109375,43.402938769857855,0.5330237563775511,0.5324657206632653,21,0.8134765625,0.9411764705882353,3.8502232078153598,3.2009520068254695,8,0.023414600629608078,0.045654296875,0
0.01300048828125,0.1297607421875,243.67340087890625,39.63257408028079,0.6605413732394366,0.37888791079812206,17,0.598388671875,1.3255813953488371,2.254430858574676,2.240526388171706,5,0.01907336425742187,0.0260009765625,0
0.0159912109375,0.12298583984375,243.72613525390625,40.666626937092914,0.5079914122137404,0.4789778148854962,19,0.870361328125,1.0782608695652174,3.3537744012343764,2.0911247534221866,6,0.02101560174309674,0.030029296875,0
0.004638671875,0.0123291015625,253.25518798828125,17.408350375094223,0.5269325657894737,0.29409950657894735,24,0.39654541015625,1.2191780821917808,1.0565088440235604,1.2589523174052304,4,0.008460802466388407,0.00927734375,0
0.01153564453125,0.12042236328125,244.6915283203125,37.93319047943889,0.7000661375661376,0.44345238095238093,20,0.7989501953125,1.0818181818181818,2.1649366465542936,2.2911679736749444,5,0.01633816624766343,0.0230712890625,0
0.014892578125,0.1229248046875,244.29925537109375,33.3357441102344,0.6128970286885246,0.48411885245901637,15,0.61962890625,0.8703703703703703,3.3223615001230677,2.787913366211368,5,0.024568602679850983,0.02978515625,0
0.00677490234375,0.11126708984375,246.29345703125,34.0771945964535,0.5574324324324325,0.5413147522522522,13,0.41259765625,1.6,2.1116162861286494,1.4703905399055552,3,0.013915881775329427,0.0135498046875,0
0.01409912109375,0.11517333984375,244.4232177734375,39.536230084004075,0.691896645021645,0.5101799242424242,18,0.8280029296875,1.043859649122807,3.0440992965643794,2.672366091564505,5,0.021384178951423374,0.0272216796875,0
0.0152587890625,0.123291015625,243.60394287109375,40.74836361482261,0.5436875,0.589,21,0.8212890625,1.0,3.5922211421869616,2.041978877063864,5,0.024861320664027624,0.02978515625,0
0.01068115234375,0.128173828125,248.37921142578125,24.890726713603115,0.46383928571428573,0.6514732142857143,20,0.643310546875,1.4588235294117646,2.3347614096184968,1.7627707848281777,6,0.013872983553995797,0.0213623046875,0
0.0233154296875,0.13690185546875,240.95465087890625,45.87294791263689,0.4582583442408377,0.5104303010471204,19,0.823974609375,1.1574074074074074,3.203963304935779,2.8776736888283563,9,0.02322770637289963,0.046630859375,0
0.008056640625,0.0166015625,252.49945068359375,21.567133213522236,0.2225970643939394,0.5997869318181818,21,0.50518798828125,1.0449438202247192,1.5955871764024678,1.7362742978861376,6,0.01275386512364158,0.01611328125,0
0.00592041015625,0.01556396484375,252.9822998046875,18.160338776480007,0.40826353092783507,0.5696681701030928,20,0.7119140625,1.0,1.0058119679362292,0.9416250394099288,4,0.008268180106110086,0.0118408203125,0
0.013671875,0.125732421875,243.67010498046875,40.03859063549652,0.43990652901785715,0.6011788504464286,18,0.810791015625,1.1388888888888888,2.117634293262177,2.3284920012746446,6,0.019885100287399645,0.026611328125,0
0.02435302734375,0.12872314453125,241.3353271484375,45.931321141005824,0.43953634085213034,0.43826362781954886,20,0.855224609375,0.9112903225806451,3.596050554406007,3.232213574292972,9,0.023842100828840605,0.0455322265625,0
0.00506591796875,0.01019287109375,253.58843994140625,15.679599624747727,0.6324359939759037,0.5086596385542169,7,0.496337890625,0.7102803738317757,1.0352373199386458,1.0200325036947353,4,0.009488366068134654,0.0101318359375,0
0.08154296875,0.1307373046875,232.67926025390625,68.9844508743895,0.48706493263473055,0.45043506736526945,13,1.0,1.0,18.81478391451786,18.72112359742331,16,0.04241728194014724,0.103271484375,0
0.01873779296875,0.13177490234375,242.22613525390625,43.34806241001332,0.5192894951140065,0.3739566368078176,17,0.915771484375,1.024793388429752,2.873205537129871,2.2302600876565384,8,0.019118623349885434,0.0374755859375,0
0.020751953125,0.1295166015625,242.68511962890625,36.684505750634095,0.3173713235294118,0.4640625,17,0.54693603515625,0.8446601941747572,4.095419506900361,3.6302494318572656,6,0.030396243166933148,0.040283203125,0
0.014404296875,0.1217041015625,244.55865478515625,32.796489427923014,0.3232587394067797,0.605369438559322,17,0.751953125,1.018181818181818,2.4187984491271695,1.9583056292366623,7,0.01597396269819882,0.02880859375,0
